17 Marzo,2/10|Panna Liquida|Alcune Gocce|Liquore Allo Zabaglione|2/10|Vanil Zucca|3/10|Illycaffè Espresso|3/10|China Martini
Minestrina Verde,500 G|Spinaci|30 G|Burro|2|Uova|40 G|Formaggio Parmigiano Grattugiato|8 Fettine|Pane||Sale||Pepe
Minestrone,3|Patate|2|Carote|1|Sedano|1|Rapa|1|Cipolla|2|Pomodori||Fagioli||Piselli||Fagiolini Verdi|2|Zucchine|100 G|Pasta Tipo Qualsiasi||Erbe Aromatiche|30 G|Burro|1/2 Bicchiere|Olio D'oliva||Formaggio Parmigiano Grattugiato||Sale||Pepe
Minestrone Ai Carciofi,4|Carciofi|1 Scatola|Passato Di Pomodoro Da 200 G|70 G|Pancetta|1|Cipolla Tritata|1 Spicchio|Aglio|1/2 Gambo|Sedano|2 Cucchiai|Olio D'oliva|2 Cucchiai|Formaggio Parmigiano Grattugiato||Prezzemolo Tritato|150 Cl|Brodo|200 G|Pasta Tipo Ditalini|1|Limone||Sale||Pepe
Minestrone Al Pesto,150 G|Fagioli|3|Melanzane|100 G|Fagiolini Verdi|3|Patate|1|Cavolo Nero|100 G|Zucchine Verdi|50 G|Zucca Gialla|4|Pomodori|30 G|Funghi Freschi||Olio D'oliva||Riso|150 G|Pesto Genovese
Minestrone Al Semolino,60 G|Pancetta||Cipolla||Aglio||Aromi|500 G|Verdure Per Minestrone|1/2 Bicchiere|Passato Di Pomodoro|125 Cl|Brodo||Sale||Pepe|20 G|Semolino
Minestrone Al Semolino (2),500 G|Minestrone Già Pronto|50 G|Pancetta|1|Cipolla|2 Spicchi|Aglio||Aromi Misti|1/2 Bicchiere|Passato Di Pomodoro|125 Cl|Brodo||Sale||Pepe|20 G|Semolino||Olio D'oliva
Minestrone Al Verde,400 G|Spinaci|1 Scatola|Piselli|2|Patate|4 Cucchiai|Pasta Tipo Pasta Piccola|100 Cl|Brodo|1 Bicchierino|Liquore Alla Menta||Prezzemolo Tritato
Minestrone Alla Genovese,150 G|Pasta Tipo Pasta Piccola|2|Patate|2|Carote|2|Pomodori Spellati Senza Semi|1 Costa|Sedano|1|Cipolla|1 Spicchio|Aglio||Prezzemolo||Verdure Di Stagione|1 Cucchiaio|Pesto Senza Pinoli|1/2 Bicchiere|Olio D'oliva Extra-vergine
Minestrone Alla Genovese Con Verdure,100 G|Fagioli Freschi Sgusciati|1/2|Cavolo|200 G|Fagiolini|3|Pomodori|3|Zucchine|15 G|Funghi Secchi|1|Melanzana|80 G|Riso (o Pasta Tipo Pasta Corta)||Formaggio Grattugiato||Pesto|3 Cucchiai|Olio D'oliva||Sale
Minestrone Alla Milanese,40 G|Lardo|100 G|Riso|3|Pomodori|2|Carote|3|Patate|2|Zucchine|200 G|Piselli Sgusciati|1/2|Verza|100 G|Fagioli Borlotti Freschi Sgusciati|1 Spicchio|Aglio||Salvia||Cipolla|1 Costa|Sedano||Basilico|1 Ciuffetto|Prezzemolo|Abbondante|Formaggio Grattugiato|2 Cucchiai|Olio D'oliva||Sale
Minestrone Alla Pugliese,900 G|Cime Di Rapa|2|Cipolle|150 G|Pasta Tipo Tortiglioni||Formaggio Pecorino Grattugiato||Peperoncino In Polvere|5 Cucchiai|Olio D'oliva||Sale|2 Pizzichi|Pepe
Minestrone Alla Toscana,100 G|Fagioli Toscanelli|80 G|Riso|1 Cespo|Insalata Scarola|1|Pomodoro|1|Carota|1|Zucchina|1|Porro|1|Cipolla||Sedano|1 Foglia|Alloro|1 Rametto|Rosmarino|1 Cucchiaio|Prezzemolo Tritato||Formaggio Grattugiato|4 Cucchiai|Olio D'oliva||Sale||Pepe
Minestrone Con Gnocchi,400 G|Pasta Tipo Gnocchi Di Patate|2|Patate|2|Carote|2|Zucchine|1 Costa|Sedano|1|Cipolla|1 Spicchio|Aglio|100 G|Piselli||Bieta||Basilico|2|Pomodori||Sale||Formaggio Grana Grattugiato
Minestrone Con Maltagliati E Salsiccia,750 G|Minestrone|130 G|Pasta Tipo Maltagliati All'uovo|150 G|Salsiccia A Metro|1 Foglia|Alloro|1/2 Bicchiere|Vino Bianco Secco|2 Cucchiai|Olio D'oliva||Sale
Minestrone D'inverno,1|Verza Piccola|2|Porri|1|Rapa|2|Carote|2|Patate|1 Costa|Sedano|1 Mazzetto|Coste Di Bietola||Prezzemolo|1 Cucchiaio|Olio D'oliva||Sale
Minestrone D'orzo,200 G|Orzo Perlato|1|Cipolla|1|Patata|1|Carota|1 Mazzetto|Prezzemolo|Alcune Foglie|Maggiorana|2 Rametti|Rosmarino|2 Cucchiaini|Estratto Di Verdura|3 Cucchiai|Formaggio Parmigiano|2 Cucchiai|Olio D'oliva Extra-vergine||Sale||Pepe
Minestrone Della Westfalia,200 G|Fagioli Bianchi|250 G|Speck Magro|250 G|Speck Grasso|300 G|Fagiolini|300 G|Carote|300 G|Patate|200 G|Mele Renette|200 G|Pere|2|Cipolle|30 G|Burro||Sale||Pepe|1 Cucchiaio|Cipolle Tritate
Minestrone Di Cavolo Nero E Farro,160 G|Fagioli Cannellini Secchi|120 G|Farro|1|Cavolo Nero|2|Patate|Alcune Foglie|Salvia|2 Spicchi|Aglio|2|Carote|2 Coste|Sedano|1|Cipolla|1 Cucchiaio|Conserva Di Pomodoro|3 Cucchiai|Olio D'oliva Extra-vergine||Sale
Minestrone Di Ceci,300 G|Ceci Secchi|2|Patate|150 G|Orecchiette|10 Foglie|Basilico||Salsa Di Pomodoro|100 G|Cotenna Di Maiale|1|Cipolla|3 Cucchiai|Olio D'oliva||Sale||Pepe|1 Bicchiere|Salsa Di Pomodoro|1 Spicchio|Aglio
Minestrone Di Farro E Fagioli,200 G|Farro|150 G|Fagioli Bianchi|1 Spicchio|Aglio|1|Cipolla|1|Carota|1 Costa|Sedano|2|Pomodori|2 Foglie|Salvia|1/2 Bicchiere|Vino Bianco||Olio D'oliva||Sale||Pepe
Minestrone Di Maggio,1 Confezione|Minestrone Findus Da 450 G|200 Cl|Brodo|300 G|Pomodori Da Sugo|120 G|Pasta Tipo Pasta Piccola|1|Cipolla||Pancetta||Olio D'oliva||Sale||Pepe
Minestrone Di Maggio (2),150 G|Fagiolini|250 G|Fagioli Cannellini|150 G|Carote|150 G|Patate|150 G|Porri|150 G|Pomodori Perini|2 Coste|Sedano|20 G|Burro|2 Cucchiai|Olio D'oliva||Sale
Minestrone Di Maltagliati,500 G|Minestrone Findus|2|Dadi||Burro||Olio D'oliva||Cipolla||Aglio||Prezzemolo||Pancetta|3|Pomodori Pelati|60 G|Pasta Tipo Maltagliati
Minestrone Di Maltagliati (2),1 Confezione|Minestrone Surgelato (confezioni Da 500 G)|2|Dadi||Olio D'oliva||Burro|1|Cipolla|2 Spicchi|Aglio||Prezzemolo|50 G|Pancetta|3|Pomodori|160 G|Pasta Tipo Maltagliati
Minestrone Di Stagione,100 G|Pasta Tipo Ditalini|200 G|Fagioli Freschi|2|Patate|200 G|Fagiolini|200 G|Zucchine|20 G|Funghi Secchi|3|Pomodori|1 Puntina|Concentrato Di Pomodoro|1 Spicchio|Aglio|5 Cucchiai|Olio D'oliva||Sale||Pepe
Minestrone Di Verdure,1/4|Cavolo|1|Cipolla|1|Porro|2|Carote|1 Spicchio|Aglio|2 Coste|Sedano|2|Patate|2|Zucchine|3|Pomodori||Piselli||Fagioli|200 G|Riso||Brodo||Formaggio Parmigiano Grattugiato||Sale
Minestrone Di Verza E Riso,600 G|Verza|100 G|Riso|2|Porri|1 Fetta|Prosciutto Crudo|2|Pomodori||Rosmarino|1 Cucchiaio|Formaggio Grattugiato||Olio D'oliva||Sale||Pepe
Minestrone Di Verze E Fagioli,200 G|Verza Pulita|200 G|Fagioli Borlotti|1 Spicchio|Aglio|1/2 Bicchiere|Olio D'oliva|1|Patata|150 G|Pomodori Pelati|300 G|Pasta Tipo Qualsiasi||Sale
Minestrone Di Zucca,1000 G|Zucca|2|Cipolle|2|Mele|20 G|Funghi Secchi|300 G|Cimette Di Cavolfiore|120 G|Riso|150 Cl|Brodo Vegetale||Burro||Olio D'oliva|4 Cucchiai|Panna
Minestrone Di Zucchine,6|Zucchine||Olio D'oliva Extra-vergine|40 G|Formaggio Parmigiano Grattugiato|1 Mazzetto|Basilico|3|Uova||Sale||Pepe
Minestrone Gratinato,100 G|Sedano|200 G|Carote|200 G|Zucchine|200 G|Patate|100 G|Cipolle|150 G|Pomodori|50 G|Formaggio Fontina|Alcune Fette|Pane||Olio D'oliva||Sale
Minestrone Integrale,200 G|Riso Integrale|10 Foglie|Salvia|1|Verza|2|Scalogni|500 G|Broccoletti|1|Finocchio|1|Limone||Formaggio Parmigiano Grattugiato|Poco|Olio D'oliva||Sale
Minestrone Milanese,600 G|Pasta Tipo Minestrone|Alcune|Cotenne Fresche Di Maiale|1 Battutino|Pancetta (da 60 G)||Cipolla||Prezzemolo|150 G|Riso|2 Cucchiai|Trito Di Prezzemolo
Minestrone Rustico,150 G|Pasta Tipo Lancette|1|Carota|1|Patata Media|1|Zucchina|50 G|Fagioli Borlotti Sgusciati|50 G|Piselli Sgranati|50 G|Fagiolini|50 G|Pancetta Affumicata|1|Cipolla Piccola|1 Costa|Sedano|150 Cl|Brodo Di Verdura|1 Mazzetto|Basilico|1 Ciuffo|Prezzemolo|2 Cucchiai|Olio D'oliva||Sale||Pepe||Formaggio Parmigiano
Minestrone Rustico Alla Lombarda,100 G|Ceci|100 G|Fagioli Bianchi|1/2 Scatola|Mais|1|Carota|1|Cipolla|1 Costa|Sedano|1 Spicchio|Aglio|1 Foglia|Alloro|1 Rametto|Rosmarino||Olio D'oliva||Sale||Pepe Nero|100 G|Pasta Tipo Ditalini
Minestrone Sardo,1500 G|Verdura Di Stagione|200 G|Malloreddus||Finocchio Selvatico||Olio D'oliva Extra-vergine||Sale||Pepe In Grani
Minestrone Semplice,400 G|Fagioli Borlotti|400 G|Piselli|2|Patate|1|Carota|1|Cipolla||Sedano||Prezzemolo|1 Spicchio|Aglio||Rosmarino|150 Cl|Brodo|150 G|Pasta Tipo Ditalini Rigati|3 Cucchiai|Olio D'oliva|Abbondante|Formaggio Parmigiano Grattugiato||Sale||Pepe
Minestrone Ticinese,1 Noce|Burro|1|Cipolla Tritata|1 Ciuffo|Prezzemolo Tritato|20 G|Pancetta Tritata|50 G|Cotenne Di Prosciutto|1 Cucchiaio|Olio D'oliva|200 G|Fagioli Freschi|3 Gambi|Sedano|2|Carote|2|Pomodori|300 G|Verza|1|Patata|1 Bicchiere|Vino|100 Cl|Brodo Di Manzo|300 G|Riso Lesso||Formaggio Parmigiano Grattugiato
Minestrone Valdostano,200 G|Riso|60 G|Verza|2|Patate|40 G|Piselli|150 G|Carote|1|Sedano|1|Porro|1 Cespo|Insalata Lattuga|40 G|Pancetta Tesa|30 G|Burro|150 Cl|Brodo Di Carne|1 Pizzico|Zucchero|1 Pizzico|Sale
Mini Brioche Al Prosciutto,30|Mini Brioche A Forma Di Cornetti Già Pronte|50 G|Burro|150 G|Prosciutto Cotto|1 Cucchiaio|Vino Porto||Sale|1 Pizzico|Paprica Dolce
Mini Cheesecake Al Lime,130 G|Wafer Al Cioccolato|200 G|Formaggio Philadelphia|3 Cucchiai|Latte|10 Cl|Panna Fresca Da Montare|2|Lime Non Trattati|10 G|Gelatina In Fogli|40 G|Zucchero A Velo||Per Decorare:|2|Mandarini Cinesi
Mini Pie Di Pere Con Ricotta,|Per La Pasta:|350 G|Farina|150 G|Burro|40 G|Zucchero|1/2 Bustina|Vaniglina|1 Pizzico|Sale||Per Farcire:|300 G|Ricotta|250 G|Pere|120 G|Zucchero|20 G|Burro|4|Tuorli D'uovo|1 Bustina|Vaniglina|4 Cucchiai|Rum|2 Cucchiai|Zucchero A Velo
Mini Pie In Conchiglia,1|Filetto Di Sogliola|100 G|Salmone Affumicato|200 G|Pasta Sfoglia|1|Cipolla|3 Gambi|Sedano|1|Carota|1 Cucchiaino|Prezzemolo Tritato|1|Uovo|1 Cucchiaio|Panna|2 Cucchiai|Vino Bianco|3 Cucchiai|Olio D'oliva||Sale||Pepe
Mini Sandwich Panna E Nutella,200 G|Farina|200 G|Zucchero||Panna Montata|2|Uova|200 G|Nutella||Zucchero A Velo
Mini Soufflé,150 G|Besciamella|100 G|Prosciutto Cotto A Dadini||Brandy|1|Uovo||Sale||Burro
Mini Supplì Di Riso Con Mozzarella,250 G|Riso|200 G|Mozzarella|80 G|Formaggio Grattugiato|100 G|Prosciutto Cotto||Farina|3|Uova||Pangrattato||Olio D'oliva||Sale||Pepe
Minicake Alla Nutella,300 G|Farina|150 G|Zucchero|100 G|Burro|50 G|Miele|1/2 Bustina|Lievito In Polvere|3|Uova|100 G|Nutella|20 G|Cacao|50 G|Mandorle In Polvere|1 Cucchiaio|Scaglie Di Mandorle
Minicalzoni Alla Ricotta,500 G|Pasta Per Pizza|200 G|Ricotta|90 G|Formaggio Provolone Dolce|100 G|Prosciutto Cotto (fette Da 100 G)|1 Cucchiaino|Prezzemolo|2|Tuorli D'uovo||Olio D'oliva||Sale||Pepe
Minicrostate Ai Tre Gusti,32|Fondi Di Pasta Brisée Cotti (diam. 6 Cm)||Per La Guarnizione Agli Spinaci:|150 G|Spinaci Freschi|100 G|Formaggio Bianco|1|Uovo|1|Tuorlo D'uovo|4 Cucchiai|Formaggio Parmigiano Grattugiato|3 Cucchiai|Panna|25 G|Burro|1 Pizzico|Noce Moscata||Sale||Pepe||Per La Guarnizione Al Roquefort:|40 G|Formaggio Roquefort|2|Formaggini Petit-suisse|15 Cl|Panna|1|Uovo|1|Tuorlo D'uovo|1 Cucchiaio|Prezzemolo Tritato|1 Cucchiaino|Erba Cipollina Tritata Finemente|50 G|Burro Ammorbidito||Pepe||Per La Guarnizione Ai Gamberetti:|50 G|Gamberetti Sgusciati|3 Fette Sottili|Pancetta Affumicata|1|Cipolla|15 Cl|Panna|2 Cucchiai|Prezzemolo Tritato|1|Uovo|1|Tuorlo D'uovo|15 G|Burro||Sale||Pepe
Minon,3/10|Caffè Lavazza|3/10|The Dubliner Irish Cream|3/10|Vodka Wiborowa|1/10|Benedictine
Mint Collins,1/5|Succo Di Limone|4/5|Crema Di Menta Verde|1 Spruzzo|Cognac||Per Completare:||Soda||Per Servire:|1 Fetta|Limone|1|Ciliegia
Mint Fizz,5 Cubetti|Ghiaccio|1|Albume D'uovo|2 Cucchiaini|Sciroppo Di Zucchero|1|Limone (succo)|5 Cl|Gin|1 Cucchiaino|Crema Di Menta Verde||Per Completare:||Soda
Mint Julep,1 Bicchierino|Bourbon Whisky|4 Rametti|Menta|1 Cucchiaio|Zucchero A Velo|2 Cucchiaini|Acqua||Per Guarnire:|1 Rametto|Menta
Mint Julep (2),Alcune Foglie|Menta|1 Zolletta|Zucchero|1 Cucchiaio|Acqua|1/1|Bourbon||Ghiaccio Tritato||Per Guarnire:|Alcune Foglie|Menta Fresca
Mint Mist,|Ghiaccio Tritato|4 Cucchiai|Pippermint|1 Cucchiaio|Cedrata|1 Germoglio|Menta|1 Spicchio|Cedro Candito
Mirabilia,1/5|Succo Di Limone|1/5|Cherry Brandy|3/5|Gin||Per Servire:|1|Ciliegina Sciroppata
Mirabilia (2),2/5|Succo D'arancia|1/5|Vermouth Rosso|1/5|Cointreau|1/5|Gin|2 Gocce|Rum||Per Servire:|Alcuni Pezzetti|Frutta Di Stagione
Miraggio,3/10|Safari|2/10|Ron Pampero White|1/10|Fragola Drink Boero|2/10|Succo D'arancia Del Monte|2/10|Succo D'ananas Del Monte||Per Guarnire:||Frutta Di Stagione
Miraggio Rosso,2/10|Safari|3/10|Aperol|5/10|Gordon's Gin||Per Guarnire:|1 Spirale|Scorza Di Mandarino
Miramare,1/4|Vermouth Rosso|1/4|Vermouth Dry|2/4|Vodka|1 Spruzzo|Sciroppo D'amarena||Per Servire:|1|Scorza Di Limone
Miramare (2),1/4|Succo D'arancia|1/4|Bitter All'arancia|2/4|Kirsch||Per Servire:|1 Fettina|Arancia
Mirepoix Grassa,100 G|Carote|50 G|Porri (o Cipolle)|50 G|Sedano|50 G|Prosciutto Crudo A Dadini|30 G|Burro|1/2 Foglia|Alloro|1 Pizzico|Timo||Sale
Mirepoix Magra,100 G|Carote|50 G|Porri (o Cipolle)|50 G|Sedano|30 G|Burro|1/2 Foglia|Alloro|1 Pizzico|Timo||Sale
Mirtilli Alla Russa,350 G|Mirtilli|250 G|Panna Liquida|1|Limone||Zucchero
Mirtilli Dello Zar,350 G|Mirtilli|250 G|Panna Liquida|1|Limone (succo)||Zucchero
Mirtilli Sciroppati,500 G|Mirtilli|500 G|Zucchero|1/2 Bicchiere|Grappa|1/2 Bicchiere|Acqua
Miscela Circolo Tè Fidonet,1/2 G|Tè Darjeeling First Flush|1/2 G|Tè Assam|1/2 G|Tè Ceylon Flowery Orange Pekoe|1/2 G|Tè Congou First Flush
Miscela Di Spezie All'indiana,1 Cucchiaino|Semi Di Cardamomo|1/2 Cucchiaino|Semi Di Cumino|1/4 Cucchiaino|Chiodi Di Garofano|2 Cucchiaini|Semi Di Coriandolo
Miscela Otto Sapori,2/20|Tè Orange Pekoe|2/20|Tè Darjeeling|1/20|Tè Lapsang Souchong|4/20|Te Qi Men|2/20|Tè Wu Long|4/20|Tè Zhong Guo Lu Cha|1/20|Tè Assam|4/20|Tè Mu Li Hua Cha
Miss Black,1/3|Caffè Lavazza Club|1/3|Vino Marsala Florio|1/3|Amaretto Di Saronno|1 Cucchiaino|Zucchero Di Canna
Mississippi,2/10|Canadian Club Whisky|2/10|Cointreau|2/10|Vodka Alla Pesca Boero|1/10|Fragola Drink Boero|3/10|Succo D'arancia Del Monte||Per Guarnire:|1 Cubetto|Ananas|1|Fragola|1|Ciliegina Rossa Al Maraschino
Mississippi (2),1/4|Succo Di Limone|1/4|Rum|1/4|Whisky|1/4|Cognac||Per Servire:||Frutta Di Stagione
Mississippi Planters Punch,1/2|Limone (succo)|1 Cucchiaio|Zucchero In Polvere||Acqua Gassata|2/4|Brandy|1/4|Bourbon Whisky|1/4|Rum Bianco
Missoltitt In Gratella,12|Agoni Essiccati||Olio D'oliva Extra-vergine Poco Fruttato||Aceto Di Vino Rosso
Missouri Cooler,1/3|Succo Di Limone|2/3|Calvados|1/2 Cucchiaio|Zucchero||Per Completare:||Latte Freddo||Per Servire:||Frutta Di Stagione
Mister,1/4|Succo Di Limone|1/4|Curacao|2/4|Whisky||Per Servire:|1|Scorza D'arancia|1 Fettina|Limone
Mister Bean,1 Cucchiaio|Succo Di Limone|2 Bicchierini|Gin|1 Bicchiere|Vermouth|1 Goccia|Amaro|Alcuni Cubetti|Ghiaccio
Mistero,2/10|Cointreau|3/10|Four Roses Bourbon Whisky|1/10|Granatina Sacco|1 Cucchiaino|Succo Di Limone|4/10|Succo D'arancia Del Monte||Per Guarnire:|1 Fettina|Arancia|1 Fettina|Limone|1|Ciliegina Rossa Al Maraschino||Mentuccia
Mistery,5/7|Succo D'ananas|2/7|Succo Di Pompelmo|1 Cucchiaio|Succo Di Limone
Misto Al Granchio,1 Scatola|Polpa Di Granchio (scatole Da 250 G)|2|Avocado|1|Limone|2|Pompelmi|1 Vasetto|Maionese (vasetti Da 250 G)|2 Mazzetti|Insalata Rucola||Sale||Pepe Di Caienna
Misto Bosco Alla Pesca,150 G|Frutti Di Bosco|2|Kiwi|1|Pesca Matura Grande|1|Mango|1 Cucchiaio|Yogurth Intero Denso|20 Cl|Succo Di Pesca
Misto Campagnolo,300 G|Cipolline Novelle|150 G|Formaggio Pecorino Dolce|4|Uova|1 Mazzetto|Prezzemolo||Olio D'oliva Extra-vergine||Aceto Di Vino Rosso||Peperoncino Secco Macinato||Sale
Misto Carne Alle Spezie,300 G|Lombo Di Maiale|1/2|Anatra|300 G|Spezzatino Di Vitello|100 Cl|Vino Rosso|500 G|Pomodori Pelati|1|Cipolla|1 Gambo|Sedano|1|Carota|Alcune Foglie|Salvia|1 Rametto|Rosmarino|1 Foglia|Alloro|Alcune Foglie|Maggiorana||Cannella In Polvere||Aglio||Olio D'oliva Extra-vergine||Sale||Peperoncino
Misto Di Conchiglie,12|Cozze|12|Capesante|12|Telline|12|Vongole|12|Tartufi Di Mare|2|Cipolle|1|Limone|1 Bicchiere|Vino Bianco Secco||Prezzemolo||Sedano||Sale||Pepe
Misto Di Funghi E Mandorle,6 Porzioni|Funghi Misti Surgelati|50 G|Mandorle Sgusciate||Prezzemolo|Poco|Vino Bianco||Aglio||Olio D'oliva Extra-vergine||Sale||Pepe
Misto Di Verdure,12|Cipolline Bianche|2|Carote|150 G|Piselli Surgelati|150 G|Mais Dolce|2 Cucchiai|Farina|50 Cl|Acqua||Olio D'oliva||Sale||Pepe
Misto Di Verdure (2),1|Cetriolo|2 Gambi|Sedano Verde|4|Pomodori Verdi|1|Peperone Verde|1|Mela Verde|2 Mazzetti|Insalata Cicorino||Succo Di Limone|Alcuni Cucchiai|Senape Dolce||Aceto Di Vino||Olio D'oliva||Sale||Pepe Verde In Grani
Misto Di Verdure (3),400 G|Carote E Zucchine|1 1/2|Cipolla|50 G|Prosciutto Crudo||Prezzemolo Tritato|100 G|Burro|3/4 Bicchiere|Vino Bianco Secco||Sale||Pepe
Misto Di Verdure Al Vapore,1/2|Cavolfiore|2|Zucchine|2|Carote||Olio D'oliva Dietetico||Sale||Pepe|300 G|Piselli Freschi Sgranati
Misto Mare,1000 G|Pesci Azzurri Misti||Farina Bianca|Abbondante|Olio D'oliva|Alcuni Spicchi|Limone||Salvia||Sale||Pepe
Misto Messicano,300 G|Mais|1|Peperone Rosso|1|Peperone Verde|200 G|Sedano Rapa|1|Carota|1 Vasetto|Yogurth|10 Cl|Panna||Prezzemolo||Erba Cipollina|3 Cucchiai|Olio D'oliva||Sale
Misto Verde,3|Carciofi Molto Teneri|1|Finocchio|150 G|Funghi Coltivati||Succo Di Limone|1 Ciuffo|Prezzemolo||Olio D'oliva||Sale||Pepe
Misto Verde Al Caprino,300 G|Formaggio Caprino|4|Patate|200 G|Taccole|3|Peperoni Verdi||Olio D'oliva||Sale||Pepe Nero
Mite,1/3|Calvados|1/3|Caloric Punch|1/3|Rum||Per Servire:|1|Scorza D'arancia
Mitili Ripieni,800 G|Mitili|1|Uovo||Prezzemolo||Sale||Pepe||Aglio|30 G|Pangrattato|2 Cucchiai|Olio D'oliva
Mito,4/5|Cachaca Nuga Ful|2|Mandarini Cinesi|1/5|Maraschino Luxardo|1 Cucchiaio|Zucchero||Per Guarnire:|1|Mandarino Cinese
Mix,5/10|Stravei Cora|4/10|Scotch Whisky|1/10|Amaro Cora||Per Servire:|1 Spruzzo|Scorza D'arancia
Mix (2),1/3|Sherry|2/3|Rum|2 Spruzzi|Succo Di Limone||Per Servire:|1|Scorza Di Limone|1|Ciliegia
Mixed Grill,|Pepe||Sale|4 Cucchiaini|Olio D'oliva|25 G|Burro|4|Pomodori Piccoli|4|Salsicce|4 Fette|Bacon|4|Rognoncini D'agnello|4|Costolette D'agnello
Mnestre D'orzu,120 G|Orzo Perlato|1|Cipolla Piccola|1|Patata Piccola|1|Carota Media|50 G|Speck Intero|150 Cl|Brodo
"Moa Curry, Umara E Fei'ha",2|Banane|4|Patate Dolci|2|Papaie|1/2|Limone|4|Cosce Di Pollo|1/2|Cipolla Tritata|30 Cl|Brodo Di Pollo|2 Cucchiaini|Salsa Di Soia|5 Cl|Olio D'oliva|5 Cl|Latte Di Cocco|2 Cucchiaini|Curry||Sale||Pepe|1 Pizzico|Zucchero
Moana,1/3|Succo Di Limone|1/3|Apricot Brandy|1/3|Vodka||Per Completare:||Ginger Ale||Per Servire:|1 Scorzetta|Cetriolo
Mocambo,4/10|Kahlua|3/10|Crema Cacao Bianca De Kuyper|3/10|Rum Bacardi Bianco||Per Guarnire:||Cacao In Polvere|Alcuni Chicchi|Caffè
Mocha Mint,1/3|Liquore Al Caffè|1/3|Crema Di Menta|1/3|Crema Cacao
Mochonos,900 G|Spalla Di Maiale Disossata Tagliata A Pezzi|2 Tazze|Acqua|1|Cipolla Piccola Tagliata A Fette|1 Cucchiaino|Sale|2 Tazze|Salsa D'avocado|2|Pomodori Affettati|Alcune Foglie|Insalata Lattuga|1 Cucchiaino|Olio D'oliva
Moderno,1/5|Succo Di Limone|1/5|Rum|3/5|Whisky|2 Spruzzi|Pernod|1 Spruzzo|Bitter All'arancia||Per Decorare:|1|Scorza Di Limone|1 Fettina|Arancia|1 Foglia|Insalata Rossa
Moderno (2),2/6|Sherry|4/6|Gin||Per Completare:||Soda||Per Servire:|1|Scorza Di Limone
Moe' S,1/4|Passoa|1/4|Aperol|1/4|Bitter Campari|1/4|Vino Spumante Brut Marone Cinzano||Per Guarnire:|1/2 Fetta|Arancia
Mojito,|Rum Bianco|Poco|Succo Di Lime|1/2 Cucchiaino|Zucchero||Menta||Soda|Molto|Ghiaccio
Mojito (2),6 Cl|Rum|1 Cucchiaio|Zucchero|1|Limone (scorza E Succo)|Alcune Foglie|Menta||Ghiaccio Tritato
Mojito (3),6 Cl|Rum|1 Cucchiaio|Zucchero|1|Lime (scorza E Succo)|Alcune Foglie|Menta||Ghiaccio Tritato
Mojito (4),50 G|Rum Bianco Carta Argento|1 Cucchiaino|Zucchero Bianco Di Canna|1 Rametto|Yerbabuena (o Mentuccia)|1|Lime (succo)||Ghiaccio||Soda
Mojito (5),|Rum Carta Oro Anejo 3 Anni|2 Cucchiaini|Zucchero Di Canna|Alcune Foglie|Mentuccia|1/2|Lime||Ghiaccio
Mojito Criollo,6 Cl|Rum|1 Cucchiaio|Zucchero|1|Limone (scorza E Succo)|Alcune Foglie|Menta||Ghiaccio Tritato
Mojito Criollo (2),6 Cl|Rum|1 Cucchiaio|Zucchero|1|Lime (scorza E Succo)|Alcune Foglie|Menta||Ghiaccio Tritato
Mojito New Fashion,4/6|Rum Light Dry|2/6|Ronymas Lime|1 Cucchiaino|Sciroppo Di Zucchero|2 Cucchiai|Limone Spremuto|8 Foglioline|Mentuccia Fresca|1/3 Bottiglietta|Soda Schweppes||Per Decorare:|1 Rametto|Mentuccia
Mojito New Fashion (2),4/6|Rum Light Dry|2/6|Ronymas Lime|2 Cucchiai|Limone Spremuto|8 Foglioline|Mentuccia Fresca|1/3 Bottiglietta|Gazzosa||Per Decorare:|1 Rametto|Mentuccia
Mojo Di Palma,1/2|Peperone Rosso|1|Peperoncino Piccolo|1/2 Cucchiaino|Cumino|2 Spicchi|Aglio Pressato|1 Cucchiaio|Aceto Di Vino|1 Cucchiaio|Olio D'oliva|1 Cucchiaino|Pangrattato|2 Cucchiai|Prezzemolo Tritato||Sale||Pepe
Mojo Di Palma (2),1/2|Peperone Rosso|1|Peperoncino Piccolo|1/2 Cucchiaino|Cumino|2 Spicchi|Aglio Pressato|1 Cucchiaio|Aceto Di Vino|1 Cucchiaio|Olio D'oliva|1 Cucchiaino|Pangrattato|2 Cucchiai|Coriandolo Tritato||Sale||Pepe
Moka Calda Al Cognac,6 Cl|Cognac|1 Cucchiaino|Zucchero|25 Cl|Caffè Caldo|25 Cl|Cioccolato Caldo|6 Cucchiai|Panna||Cioccolato Grattugiato
Mokito,1/4|Succo Di Limone|3/4|Rum||Per Servire:|Alcuni Cubetti|Ananas|1|Ciliegia
Mokito Express,1/5|Succo Di Limone|4/5|Rum||Per Servire:|Alcuni Cubetti|Ananas|Alcune|Ciliegie
